#contig	Length	B0H_VFD_S52	B0H_VFN_S44	B0L_VFD_S51	B0L_VFN_S43	B2R2H_VFD_S54	B2R2H_VFN_S46	B2R2L_VFD_S53	B2R2L_VFN_S45	B3R2H_VFD_S55	B3R2H_VFN_S48	B3R2L_VFN_S47	B8R2H_VFD_S57	B8R2H_VFN_S50	B8R2L_VFD_S56	B8R2L_VFN_S49
VIRSorter_Contig_2768-cat_2	12521	1252.0000	796.0000	1669.0000	1823.0000	1175.0000	1199.0000	3270.0000	1372.0000	1905.0000	732.0000	630.0000	2516.0000	1606.0000	1605.0000	1401.0000
VIRSorter_Contig_605-cat_2	12497	2.0000	702.0000	12.0000	8.0000	16.0000	8.0000	12.0000	0.0000	38.0000	114.0000	18.0000	4.0000	32.0000	8.0000	6.0000
VIRSorter_Contig_1846-cat_2	12494	776.0000	246.0000	259.0000	190.0000	1818.0000	766.0000	362.0000	315.0000	97.0000	48.0000	250.0000	339.0000	118.0000	579.0000	367.0000
VIRSorter_Contig_4542-cat_2	12485	24.0000	30.0000	121.0000	177.0000	104.0000	97.0000	302.0000	143.0000	295.0000	163.0000	142.0000	156.0000	77.0000	902.0000	807.0000
VIRSorter_Contig_1160-cat_2	12479	1349.0000	736.0000	201.0000	212.0000	1249.0000	1029.0000	429.0000	236.0000	115.0000	67.0000	411.0000	159.0000	128.0000	776.0000	601.0000
VIRSorter_Contig_1960-cat_2	12476	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	1225.0000	619.0000	415.0000	226.0000	0.0000	0.0000	2.0000	2.0000	0.0000
VIRSorter_Contig_3024-cat_2	12475	36.0000	17.0000	148.0000	118.0000	61.0000	102.0000	54.0000	14.0000	86.0000	569.0000	95.0000	253.0000	27.0000	526.0000	16.0000
VIRSorter_Contig_150-cat_2	12471	1019.0000	478.0000	876.0000	891.0000	746.0000	466.0000	908.0000	739.0000	929.0000	617.0000	379.0000	1804.0000	1157.0000	1231.0000	703.0000
VIRSorter_Contig_3380-cat_2	12467	471.0000	285.0000	882.0000	753.0000	286.0000	172.0000	1233.0000	669.0000	2362.0000	1038.0000	408.0000	1772.0000	1558.0000	1221.0000	854.0000
VIRSorter_Contig_4552-cat_2	12461	86.0000	62.0000	172.0000	213.0000	145.0000	64.0000	106.0000	102.0000	148.0000	183.0000	64.0000	118.0000	173.0000	242.0000	173.0000
VIRSorter_Contig_4365-cat_2	12460	183.0000	136.0000	234.0000	293.0000	179.0000	217.0000	259.0000	66.0000	267.0000	132.0000	81.0000	165.0000	90.0000	188.0000	131.0000
VIRSorter_Contig_2834-cat_2	12446	605.0000	111.0000	367.0000	348.0000	275.0000	96.0000	676.0000	467.0000	782.0000	370.0000	112.0000	910.0000	324.0000	186.0000	200.0000
VIRSorter_Contig_4217-cat_2	12445	4676.0000	2936.0000	3128.0000	3019.0000	4958.0000	2886.0000	1748.0000	1316.0000	727.0000	501.0000	1260.0000	699.0000	620.0000	2678.0000	1634.0000
VIRSorter_Contig_2842-cat_2	12436	8.0000	6.0000	8.0000	18.0000	56.0000	48.0000	273.0000	59.0000	685.0000	244.0000	9.0000	32.0000	14.0000	41.0000	31.0000
VIRSorter_Contig_2553-cat_2	12430	555.0000	463.0000	155.0000	397.0000	534.0000	151.0000	1480.0000	506.0000	2115.0000	851.0000	203.0000	3669.0000	1232.0000	886.0000	667.0000
VIRSorter_Contig_2747-cat_2	12420	91.0000	36.0000	79.0000	57.0000	425.0000	165.0000	458.0000	324.0000	2149.0000	981.0000	163.0000	1171.0000	642.0000	438.0000	425.0000
VIRSorter_Contig_1363-cat_2	12419	652.0000	362.0000	1030.0000	751.0000	718.0000	479.0000	885.0000	497.0000	1234.0000	721.0000	352.0000	729.0000	663.0000	1578.0000	899.0000
VIRSorter_Contig_2354-cat_2	12415	137.0000	77.0000	178.0000	165.0000	104.0000	79.0000	276.0000	184.0000	243.0000	92.0000	41.0000	424.0000	202.0000	485.0000	282.0000
VIRSorter_Contig_1861-cat_2	12404	1036.0000	675.0000	593.0000	606.0000	1363.0000	861.0000	1085.0000	613.0000	602.0000	313.0000	395.0000	428.0000	346.0000	1336.0000	778.0000
VIRSorter_Contig_1554-cat_2	12401	37.0000	16.0000	14.0000	44.0000	523.0000	42.0000	183.0000	23.0000	64.0000	44.0000	12.0000	271.0000	36.0000	90.0000	46.0000
VIRSorter_Contig_3104-cat_2	12397	171.0000	77.0000	618.0000	570.0000	665.0000	379.0000	253.0000	305.0000	369.0000	144.0000	272.0000	1428.0000	680.0000	207.0000	191.0000
VIRSorter_Contig_3593-cat_2	12397	449.0000	352.0000	639.0000	550.0000	430.0000	331.0000	510.0000	388.0000	568.0000	380.0000	149.0000	949.0000	635.0000	531.0000	294.0000
VIRSorter_Contig_3021-cat_2	12394	495.0000	261.0000	623.0000	567.0000	813.0000	454.0000	828.0000	659.0000	416.0000	441.0000	268.0000	705.0000	475.0000	1356.0000	851.0000
VIRSorter_Contig_4243-cat_2	12383	263.0000	78.0000	33.0000	51.0000	215.0000	143.0000	40.0000	46.0000	124.0000	80.0000	12.0000	64.0000	46.0000	1042.0000	629.0000
VIRSorter_Contig_3033-cat_2	12369	884.0000	658.0000	1157.0000	1055.0000	1456.0000	888.0000	1438.0000	1339.0000	1091.0000	1239.0000	823.0000	2323.0000	1039.0000	1108.0000	832.0000
VIRSorter_Contig_2745-cat_2	12365	103.0000	98.0000	506.0000	795.0000	183.0000	209.0000	242.0000	225.0000	914.0000	824.0000	251.0000	1022.0000	624.0000	906.0000	410.0000
VIRSorter_Contig_2190-cat_2	12364	68.0000	663.0000	25.0000	61.0000	8.0000	174.0000	556.0000	125.0000	58.0000	156.0000	15.0000	66.0000	24.0000	246.0000	41.0000
VIRSorter_Contig_2090-cat_2	12350	0.0000	0.0000	92.0000	10.0000	0.0000	8.0000	530.0000	16.0000	393.0000	348.0000	0.0000	0.0000	0.0000	4.0000	2.0000
VIRSorter_Contig_4481-cat_2	12349	598.0000	311.0000	186.0000	262.0000	364.0000	253.0000	381.0000	223.0000	579.0000	291.0000	198.0000	550.0000	289.0000	901.0000	564.0000
VIRSorter_Contig_730-cat_2	12345	53.0000	172.0000	575.0000	237.0000	94.0000	186.0000	346.0000	36.0000	129.0000	72.0000	72.0000	26.0000	40.0000	20.0000	81.0000
VIRSorter_Contig_1249-cat_2	12338	55.0000	64.0000	20.0000	26.0000	789.0000	107.0000	6.0000	10.0000	0.0000	14.0000	18.0000	208.0000	18.0000	29.0000	52.0000
VIRSorter_Contig_0-cat_2	12332	757.0000	431.0000	4.0000	5.0000	4.0000	0.0000	243.0000	64.0000	0.0000	0.0000	6.0000	0.0000	0.0000	22.0000	10.0000
VIRSorter_Contig_3739-cat_2	12324	928.0000	454.0000	482.0000	411.0000	1738.0000	1242.0000	585.0000	300.0000	1191.0000	997.0000	1188.0000	3143.0000	1800.0000	1336.0000	769.0000
VIRSorter_Contig_4555-cat_2	12317	98.0000	76.0000	433.0000	589.0000	116.0000	116.0000	659.0000	589.0000	1480.0000	522.0000	85.0000	536.0000	265.0000	1324.0000	766.0000
VIRSorter_Contig_2740-cat_2	12312	52.0000	50.0000	71.0000	86.0000	292.0000	151.0000	80.0000	56.0000	273.0000	136.0000	53.0000	227.0000	175.0000	236.0000	177.0000
VIRSorter_Contig_1752-cat_2	12300	113.0000	234.0000	221.0000	261.0000	150.0000	720.0000	288.0000	100.0000	50.0000	4.0000	205.0000	11.0000	33.0000	26.0000	146.0000
VIRSorter_Contig_1333-cat_2	12298	48.0000	24.0000	32.0000	52.0000	708.0000	97.0000	124.0000	101.0000	76.0000	45.0000	152.0000	57.0000	41.0000	110.0000	101.0000
VIRSorter_Contig_3301-cat_2	12296	26.0000	8.0000	146.0000	176.0000	164.0000	65.0000	57.0000	52.0000	636.0000	302.0000	80.0000	614.0000	291.0000	511.0000	327.0000
VIRSorter_Contig_656-cat_2	12294	318.0000	280.0000	875.0000	671.0000	257.0000	154.0000	907.0000	220.0000	1145.0000	464.0000	178.0000	698.0000	399.0000	224.0000	242.0000
VIRSorter_Contig_935-cat_2	12290	122.0000	62.0000	432.0000	581.0000	192.0000	215.0000	280.0000	209.0000	309.0000	240.0000	157.0000	294.0000	181.0000	875.0000	790.0000
VIRSorter_Contig_1640-cat_2	12278	196.0000	154.0000	94.0000	205.0000	466.0000	396.0000	84.0000	164.0000	102.0000	128.0000	219.0000	76.0000	72.0000	394.0000	202.0000
VIRSorter_Contig_152-cat_2	12264	1372.0000	860.0000	2162.0000	2046.0000	2079.0000	1296.0000	1797.0000	1528.0000	4627.0000	3469.0000	1608.0000	3539.0000	2525.0000	3927.0000	2485.0000
VIRSorter_Contig_4349-cat_2	12257	523.0000	248.0000	410.0000	332.0000	477.0000	500.0000	509.0000	286.0000	448.0000	331.0000	250.0000	484.0000	317.0000	783.0000	479.0000
VIRSorter_Contig_2252-cat_2	12255	627.0000	412.0000	492.0000	534.0000	193.0000	141.0000	973.0000	307.0000	364.0000	249.0000	92.0000	819.0000	479.0000	368.0000	249.0000
VIRSorter_Contig_2030-cat_2	12243	78.0000	61.0000	65.0000	48.0000	82.0000	70.0000	96.0000	66.0000	18.0000	8.0000	22.0000	34.0000	17.0000	80.0000	59.0000
VIRSorter_Contig_2224-cat_2	12242	76.0000	91.0000	247.0000	102.0000	114.0000	203.0000	660.0000	254.0000	424.0000	40.0000	110.0000	124.0000	180.0000	97.0000	65.0000
VIRSorter_Contig_271-cat_2	12232	938.0000	298.0000	174.0000	93.0000	462.0000	40.0000	272.0000	52.0000	85.0000	32.0000	96.0000	199.0000	116.0000	227.0000	166.0000
VIRSorter_Contig_1690-cat_2	12231	1186.0000	934.0000	2304.0000	2553.0000	1190.0000	860.0000	1500.0000	1122.0000	853.0000	639.0000	591.0000	1546.0000	1022.0000	1535.0000	921.0000
VIRSorter_Contig_1002-cat_2	12222	323.0000	158.0000	832.0000	850.0000	157.0000	42.0000	350.0000	251.0000	231.0000	114.0000	57.0000	529.0000	420.0000	292.0000	151.0000
VIRSorter_Contig_1444-cat_2	12218	181.0000	87.0000	226.0000	157.0000	242.0000	83.0000	156.0000	96.0000	92.0000	100.0000	100.0000	149.0000	132.0000	201.0000	113.0000
VIRSorter_Contig_2165-cat_2	12214	25.0000	149.0000	401.0000	155.0000	40.0000	235.0000	1532.0000	212.0000	943.0000	84.0000	36.0000	60.0000	48.0000	81.0000	24.0000
VIRSorter_Contig_2494-cat_2	12209	20.0000	18.0000	115.0000	328.0000	13.0000	7.0000	541.0000	693.0000	50.0000	8.0000	6.0000	28.0000	1.0000	30.0000	8.0000
VIRSorter_Contig_2169-cat_2	12204	9.0000	10.0000	31.0000	4.0000	107.0000	8.0000	714.0000	10.0000	20.0000	21.0000	21.0000	23.0000	2.0000	19.0000	24.0000
VIRSorter_Contig_3467-cat_2	12194	802.0000	534.0000	204.0000	200.0000	883.0000	751.0000	516.0000	383.0000	187.0000	131.0000	188.0000	879.0000	525.0000	261.0000	160.0000
VIRSorter_Contig_4302-cat_2	12192	420.0000	248.0000	354.0000	154.0000	417.0000	56.0000	173.0000	161.0000	109.0000	145.0000	131.0000	79.0000	29.0000	928.0000	499.0000
VIRSorter_Contig_1119-cat_2	12191	393.0000	293.0000	618.0000	671.0000	464.0000	386.0000	1328.0000	1194.0000	1127.0000	564.0000	397.0000	1091.0000	478.0000	325.0000	229.0000
VIRSorter_Contig_2941-cat_2	12189	158.0000	114.0000	572.0000	577.0000	535.0000	154.0000	399.0000	339.0000	462.0000	565.0000	114.0000	701.0000	454.0000	417.0000	362.0000
VIRSorter_Contig_1818-cat_2	12182	461.0000	275.0000	446.0000	129.0000	632.0000	1428.0000	396.0000	373.0000	70.0000	30.0000	780.0000	337.0000	214.0000	302.0000	166.0000
VIRSorter_Contig_1029-cat_2	12165	326.0000	94.0000	440.0000	612.0000	254.0000	332.0000	502.0000	104.0000	250.0000	262.0000	96.0000	218.0000	130.0000	502.0000	339.0000
VIRSorter_Contig_3971-cat_2	12145	538.0000	173.0000	411.0000	229.0000	855.0000	504.0000	410.0000	431.0000	310.0000	281.0000	156.0000	145.0000	151.0000	1254.0000	822.0000
VIRSorter_Contig_4194-cat_2	12138	49.0000	16.0000	61.0000	72.0000	26.0000	53.0000	68.0000	4.0000	54.0000	37.0000	14.0000	39.0000	16.0000	87.0000	43.0000
VIRSorter_Contig_4510-cat_2	12137	0.0000	2.0000	2.0000	2.0000	32.0000	4.0000	16.0000	12.0000	26.0000	6.0000	26.0000	6.0000	12.0000	216.0000	345.0000
VIRSorter_Contig_2109-cat_2	12122	39.0000	315.0000	495.0000	112.0000	34.0000	289.0000	2057.0000	406.0000	1177.0000	151.0000	71.0000	44.0000	209.0000	43.0000	16.0000
VIRSorter_Contig_1542-cat_2	12101	524.0000	350.0000	0.0000	0.0000	846.0000	435.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_3646-cat_2	12099	12.0000	40.0000	239.0000	186.0000	68.0000	63.0000	101.0000	58.0000	661.0000	153.0000	42.0000	695.0000	404.0000	406.0000	245.0000
VIRSorter_Contig_1733-cat_2	12093	629.0000	391.0000	821.0000	1036.0000	1139.0000	789.0000	2182.0000	1481.0000	1812.0000	895.0000	312.0000	1396.0000	1145.0000	867.0000	497.0000
VIRSorter_Contig_3455-cat_2	12090	124.0000	67.0000	72.0000	118.0000	157.0000	94.0000	104.0000	59.0000	30.0000	13.0000	23.0000	245.0000	126.0000	121.0000	38.0000
VIRSorter_Contig_2028-cat_2	12080	0.0000	0.0000	2.0000	8.0000	0.0000	0.0000	455.0000	16.0000	109.0000	34.0000	2.0000	57.0000	48.0000	1.0000	0.0000
VIRSorter_Contig_4271-cat_2	12074	114.0000	100.0000	89.0000	82.0000	119.0000	127.0000	90.0000	36.0000	54.0000	25.0000	46.0000	114.0000	123.0000	154.0000	108.0000
VIRSorter_Contig_3163-cat_2	12070	93.0000	55.0000	90.0000	111.0000	46.0000	43.0000	122.0000	108.0000	130.0000	36.0000	20.0000	227.0000	113.0000	240.0000	163.0000
VIRSorter_Contig_3572-cat_2	12069	528.0000	279.0000	737.0000	682.0000	1001.0000	727.0000	675.0000	454.0000	1014.0000	579.0000	363.0000	749.0000	596.0000	1076.0000	652.0000
VIRSorter_Contig_2799-cat_2	12068	46.0000	12.0000	14.0000	24.0000	3.0000	6.0000	137.0000	86.0000	1093.0000	577.0000	14.0000	122.0000	26.0000	47.0000	53.0000
VIRSorter_Contig_1600-cat_2	12053	225.0000	98.0000	475.0000	569.0000	2522.0000	1630.0000	463.0000	305.0000	281.0000	180.0000	305.0000	346.0000	189.0000	496.0000	221.0000
VIRSorter_Contig_1143-cat_2	12051	28.0000	14.0000	41.0000	28.0000	1011.0000	130.0000	98.0000	92.0000	30.0000	10.0000	113.0000	12.0000	40.0000	22.0000	36.0000
VIRSorter_Contig_3663-cat_2	12050	343.0000	185.0000	321.0000	367.0000	555.0000	221.0000	317.0000	212.0000	267.0000	290.0000	265.0000	662.0000	351.0000	560.0000	252.0000
VIRSorter_Contig_3234-cat_2	12038	318.0000	137.0000	284.0000	281.0000	423.0000	311.0000	514.0000	344.0000	391.0000	244.0000	175.0000	784.0000	491.0000	426.0000	344.0000
VIRSorter_Contig_1377-cat_2	12012	1519.0000	1441.0000	22.0000	6.0000	2288.0000	1953.0000	5517.0000	1253.0000	2.0000	8.0000	308.0000	0.0000	6.0000	520.0000	1131.0000
VIRSorter_Contig_2841-cat_2	12009	100.0000	100.0000	147.0000	45.0000	4.0000	13.0000	392.0000	152.0000	465.0000	332.0000	3.0000	664.0000	637.0000	13.0000	10.0000
VIRSorter_Contig_2932-cat_2	12005	173.0000	68.0000	407.0000	352.0000	154.0000	103.0000	365.0000	233.0000	896.0000	649.0000	135.0000	3170.0000	2653.0000	453.0000	267.0000
VIRSorter_Contig_3096-cat_2	11996	18.0000	16.0000	134.0000	132.0000	38.0000	38.0000	155.0000	93.0000	537.0000	364.0000	63.0000	720.0000	501.0000	125.0000	68.0000
VIRSorter_Contig_736-cat_2	11987	428.0000	363.0000	556.0000	473.0000	266.0000	82.0000	307.0000	400.0000	197.0000	236.0000	247.0000	247.0000	152.0000	446.0000	421.0000
VIRSorter_Contig_4382-cat_2	11979	28.0000	29.0000	1.0000	2.0000	319.0000	161.0000	58.0000	4.0000	4.0000	4.0000	33.0000	6.0000	6.0000	903.0000	617.0000
VIRSorter_Contig_2245-cat_2	11978	0.0000	0.0000	0.0000	0.0000	22.0000	2.0000	864.0000	18.0000	0.0000	2.0000	4.0000	0.0000	0.0000	4.0000	4.0000
VIRSorter_Contig_1457-cat_2	11966	122.0000	110.0000	143.0000	86.0000	3006.0000	86.0000	618.0000	174.0000	140.0000	67.0000	39.0000	116.0000	99.0000	68.0000	40.0000
VIRSorter_Contig_1870-cat_2	11962	765.0000	422.0000	956.0000	1325.0000	1479.0000	902.0000	2758.0000	1769.0000	2232.0000	1183.0000	392.0000	1819.0000	1236.0000	948.0000	542.0000
VIRSorter_Contig_1637-cat_2	11959	80.0000	34.0000	119.0000	126.0000	493.0000	279.0000	62.0000	8.0000	91.0000	35.0000	120.0000	350.0000	262.0000	508.0000	245.0000
VIRSorter_Contig_2099-cat_2	11958	637.0000	353.0000	289.0000	295.0000	812.0000	739.0000	818.0000	246.0000	535.0000	188.0000	402.0000	346.0000	348.0000	254.0000	131.0000
VIRSorter_Contig_4163-cat_2	11954	47.0000	57.0000	58.0000	98.0000	6.0000	10.0000	100.0000	33.0000	398.0000	187.0000	81.0000	191.0000	102.0000	546.0000	370.0000
VIRSorter_Contig_4369-cat_2	11952	203.0000	139.0000	341.0000	314.0000	667.0000	126.0000	270.0000	317.0000	681.0000	756.0000	700.0000	388.0000	192.0000	762.0000	612.0000
VIRSorter_Contig_3978-cat_2	11923	305.0000	308.0000	395.0000	350.0000	608.0000	666.0000	537.0000	362.0000	317.0000	207.0000	213.0000	99.0000	105.0000	857.0000	604.0000
VIRSorter_Contig_4195-cat_2	11916	148.0000	128.0000	281.0000	273.0000	245.0000	124.0000	232.0000	179.0000	624.0000	349.0000	110.0000	497.0000	405.0000	520.0000	323.0000
VIRSorter_Contig_885-cat_2	11913	351.0000	167.0000	748.0000	806.0000	481.0000	264.0000	372.0000	408.0000	596.0000	688.0000	355.0000	574.0000	774.0000	1018.0000	726.0000
VIRSorter_Contig_1032-cat_2	11913	133.0000	41.0000	500.0000	717.0000	3.0000	0.0000	18.0000	22.0000	9.0000	4.0000	2.0000	2.0000	2.0000	0.0000	0.0000
VIRSorter_Contig_1556-cat_2	11881	173.0000	30.0000	84.0000	68.0000	695.0000	486.0000	18.0000	27.0000	12.0000	2.0000	26.0000	43.0000	16.0000	361.0000	182.0000
VIRSorter_Contig_3086-cat_2	11880	113.0000	46.0000	144.0000	164.0000	595.0000	79.0000	124.0000	66.0000	250.0000	212.0000	552.0000	140.0000	52.0000	499.0000	327.0000
VIRSorter_Contig_4161-cat_2	11871	416.0000	343.0000	424.0000	409.0000	464.0000	285.0000	142.0000	56.0000	529.0000	259.0000	556.0000	392.0000	321.0000	761.0000	425.0000
VIRSorter_Contig_666-cat_2	11869	362.0000	282.0000	648.0000	529.0000	530.0000	589.0000	563.0000	224.0000	12.0000	16.0000	114.0000	24.0000	21.0000	274.0000	159.0000
VIRSorter_Contig_2657-cat_2	11864	26.0000	10.0000	76.0000	66.0000	113.0000	4.0000	16.0000	12.0000	781.0000	532.0000	2.0000	344.0000	278.0000	76.0000	99.0000
VIRSorter_Contig_69-cat_2	11856	427.0000	225.0000	469.0000	481.0000	339.0000	218.0000	468.0000	292.0000	483.0000	264.0000	134.0000	561.0000	332.0000	434.0000	320.0000
VIRSorter_Contig_1900-cat_2	11839	2039.0000	1171.0000	549.0000	424.0000	1122.0000	811.0000	401.0000	322.0000	98.0000	49.0000	358.0000	238.0000	234.0000	751.0000	472.0000
VIRSorter_Contig_4397-cat_2	11830	346.0000	211.0000	145.0000	152.0000	568.0000	337.0000	268.0000	222.0000	344.0000	214.0000	84.0000	245.0000	154.0000	749.0000	321.0000
VIRSorter_Contig_1178-cat_2	11825	151.0000	166.0000	310.0000	146.0000	712.0000	436.0000	319.0000	153.0000	560.0000	369.0000	260.0000	442.0000	202.0000	247.0000	246.0000
VIRSorter_Contig_4027-cat_2	11824	4.0000	8.0000	40.0000	55.0000	197.0000	203.0000	517.0000	252.0000	73.0000	38.0000	34.0000	550.0000	266.0000	789.0000	968.0000
VIRSorter_Contig_2928-cat_2	11815	884.0000	639.0000	846.0000	735.0000	1924.0000	1541.0000	874.0000	671.0000	1101.0000	930.0000	529.0000	1216.0000	955.0000	1790.0000	878.0000
VIRSorter_Contig_4377-cat_2	11811	39.0000	26.0000	29.0000	68.0000	78.0000	81.0000	46.0000	25.0000	98.0000	73.0000	44.0000	49.0000	26.0000	202.0000	128.0000
VIRSorter_Contig_364-cat_2	11803	103.0000	86.0000	103.0000	127.0000	31.0000	35.0000	178.0000	65.0000	66.0000	47.0000	10.0000	217.0000	91.0000	84.0000	48.0000
VIRSorter_Contig_1611-cat_2	11796	9.0000	2.0000	30.0000	14.0000	919.0000	117.0000	16.0000	25.0000	0.0000	2.0000	0.0000	94.0000	12.0000	0.0000	2.0000
VIRSorter_Contig_2215-cat_2	11784	27.0000	12.0000	56.0000	97.0000	7.0000	8.0000	192.0000	29.0000	5.0000	13.0000	0.0000	8.0000	11.0000	35.0000	19.0000
VIRSorter_Contig_2591-cat_2	11777	523.0000	327.0000	568.0000	546.0000	668.0000	344.0000	1197.0000	872.0000	2084.0000	920.0000	321.0000	2120.0000	1622.0000	990.0000	834.0000
VIRSorter_Contig_961-cat_2	11761	531.0000	246.0000	254.0000	312.0000	220.0000	157.0000	127.0000	121.0000	132.0000	52.0000	46.0000	191.0000	191.0000	47.0000	40.0000
VIRSorter_Contig_2867-cat_2	11760	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	4.0000	782.0000	590.0000	0.0000	6.0000	6.0000	0.0000	2.0000
VIRSorter_Contig_2459-cat_2	11758	447.0000	189.0000	492.0000	515.0000	773.0000	477.0000	780.0000	670.0000	412.0000	304.0000	238.0000	691.0000	476.0000	1523.0000	859.0000
VIRSorter_Contig_4227-cat_2	11757	393.0000	198.0000	190.0000	211.0000	520.0000	367.0000	356.0000	291.0000	253.0000	151.0000	177.0000	207.0000	146.0000	719.0000	391.0000
VIRSorter_Contig_2685-cat_2	11749	0.0000	0.0000	8.0000	6.0000	0.0000	0.0000	4.0000	6.0000	630.0000	8.0000	5.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_3373-cat_2	11747	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	906.0000	197.0000	0.0000	0.0000
VIRSorter_Contig_2445-cat_2	11740	124.0000	44.0000	130.0000	220.0000	116.0000	68.0000	1476.0000	1111.0000	2050.0000	733.0000	744.0000	3673.0000	1764.0000	578.0000	547.0000
VIRSorter_Contig_3358-cat_2	11733	433.0000	150.0000	74.0000	22.0000	22.0000	20.0000	39.0000	17.0000	247.0000	116.0000	10.0000	873.0000	482.0000	24.0000	6.0000
VIRSorter_Contig_4591-cat_2	11731	14.0000	7.0000	24.0000	59.0000	108.0000	101.0000	368.0000	229.0000	104.0000	52.0000	20.0000	437.0000	168.0000	312.0000	558.0000
VIRSorter_Contig_3130-cat_2	11727	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	196.0000	108.0000	0.0000	270.0000	192.0000	0.0000	0.0000
VIRSorter_Contig_3995-cat_2	11720	62.0000	26.0000	48.0000	67.0000	31.0000	31.0000	152.0000	105.0000	245.0000	110.0000	21.0000	169.0000	114.0000	303.0000	121.0000
VIRSorter_Contig_1535-cat_2	11718	295.0000	225.0000	104.0000	58.0000	1097.0000	506.0000	52.0000	12.0000	30.0000	4.0000	86.0000	108.0000	104.0000	597.0000	394.0000
VIRSorter_Contig_1296-cat_2	11704	29.0000	38.0000	38.0000	56.0000	287.0000	58.0000	6.0000	2.0000	40.0000	28.0000	46.0000	149.0000	253.0000	50.0000	24.0000
VIRSorter_Contig_748-cat_2	11704	25.0000	12.0000	237.0000	295.0000	88.0000	97.0000	68.0000	82.0000	311.0000	329.0000	70.0000	242.0000	133.0000	77.0000	62.0000
VIRSorter_Contig_4440-cat_2	11701	303.0000	152.0000	268.0000	242.0000	311.0000	284.0000	478.0000	321.0000	382.0000	324.0000	207.0000	427.0000	327.0000	945.0000	461.0000
VIRSorter_Contig_1966-cat_2	11698	893.0000	277.0000	272.0000	192.0000	1394.0000	566.0000	869.0000	449.0000	393.0000	148.0000	199.0000	178.0000	99.0000	592.0000	369.0000
VIRSorter_Contig_3630-cat_2	11696	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
VIRSorter_Contig_1771-cat_2	11693	159.0000	98.0000	261.0000	262.0000	301.0000	242.0000	237.0000	179.0000	514.0000	486.0000	181.0000	436.0000	363.0000	516.0000	267.0000
VIRSorter_Contig_1989-cat_2	11681	606.0000	339.0000	529.0000	372.0000	467.0000	403.0000	576.0000	136.0000	478.0000	160.0000	135.0000	585.0000	373.0000	445.0000	267.0000
VIRSorter_Contig_1460-cat_2	11679	221.0000	84.0000	228.0000	345.0000	961.0000	504.0000	485.0000	379.0000	119.0000	150.0000	92.0000	104.0000	90.0000	6.0000	8.0000
VIRSorter_Contig_1001-cat_2	11676	66.0000	54.0000	189.0000	166.0000	121.0000	33.0000	142.0000	78.0000	177.0000	116.0000	77.0000	163.0000	139.0000	182.0000	125.0000
VIRSorter_Contig_1632-cat_2	11673	234.0000	140.0000	6.0000	2.0000	942.0000	600.0000	2.0000	2.0000	0.0000	0.0000	60.0000	0.0000	4.0000	38.0000	40.0000
VIRSorter_Contig_1083-cat_2	11665	93.0000	48.0000	131.0000	87.0000	90.0000	34.0000	138.0000	84.0000	173.0000	110.0000	82.0000	176.0000	113.0000	143.0000	85.0000
VIRSorter_Contig_1773-cat_2	11662	983.0000	860.0000	4.0000	0.0000	1141.0000	904.0000	3939.0000	900.0000	0.0000	2.0000	201.0000	0.0000	0.0000	348.0000	695.0000
VIRSorter_Contig_1021-cat_2	11659	632.0000	379.0000	1014.0000	935.0000	606.0000	419.0000	1204.0000	1311.0000	1083.0000	1355.0000	369.0000	3000.0000	2001.0000	860.0000	610.0000
VIRSorter_Contig_2447-cat_2	11656	1293.0000	765.0000	741.0000	792.0000	1061.0000	851.0000	755.0000	675.0000	541.0000	355.0000	479.0000	1434.0000	767.0000	747.0000	481.0000
VIRSorter_Contig_1266-cat_2	11655	331.0000	194.0000	334.0000	310.0000	569.0000	370.0000	183.0000	146.0000	262.0000	202.0000	131.0000	362.0000	268.0000	470.0000	298.0000
VIRSorter_Contig_3764-cat_2	11650	132.0000	112.0000	199.0000	307.0000	233.0000	140.0000	317.0000	143.0000	303.0000	85.0000	66.0000	188.0000	131.0000	217.0000	168.0000
VIRSorter_Contig_4016-cat_2	11629	59.0000	44.0000	44.0000	58.0000	38.0000	53.0000	81.0000	28.0000	82.0000	41.0000	16.0000	42.0000	23.0000	66.0000	42.0000
VIRSorter_Contig_40-cat_2	11622	610.0000	397.0000	362.0000	168.0000	633.0000	231.0000	109.0000	68.0000	78.0000	14.0000	38.0000	2.0000	0.0000	209.0000	166.0000
VIRSorter_Contig_2566-cat_2	11615	48.0000	32.0000	180.0000	138.0000	22.0000	6.0000	148.0000	88.0000	672.0000	254.0000	14.0000	554.0000	440.0000	148.0000	106.0000
